filename,class,x_bottom_right,y_bottom_right,x_top_left,y_top_left,x_bottom_left,y_bottom_left,x_top_right,y_top_right
screen_768x768_234.png,parkinglot,278.4106,73.00999999999999,238.3111,24.155200000000036,250.3059,81.8528,267.72900000000004,18.726800000000026
screen_768x768_234.png,parkinglot,226.4913,270.3553,174.0469,234.02059999999994,188.93099999999998,288.6539,194.6219,222.20119999999997
screen_768x768_234.png,parkinglot,188.8435,288.1286,144.1913,240.2369,156.2736,295.4832,172.2959,233.32039999999995
screen_768x768_234.png,parkinglot,122.3903,301.9622,81.06519,253.45749999999998,90.43343,309.2291,110.3081,247.41639999999995
screen_768x768_234.png,parkinglot,251.4442,80.36450000000002,209.0684,30.283999999999992,223.0767,88.06920000000002,237.6981,25.0308
screen_768x768_234.png,parkinglot,154.8728,295.2204,112.49700000000001,246.89110000000005,122.5656,302.4874,142.1775,240.76229999999998
screen_768x768_234.png,parkinglot,281.2122,231.83180000000004,219.6622,206.17870000000005,251.882,250.39319999999998,244.4398,187.96770000000004
screen_768x768_234.png,parkinglot,253.2829,251.18100000000004,194.8845,224.12720000000002,225.9661,269.1297,220.713,205.2156
screen_768x768_234.png,parkinglot,80.89009,120.02620000000002,38.86446,70.03319999999997,51.559709999999995,126.15499999999997,68.28248,63.90440000000001
screen_768x768_234.png,parkinglot,108.3818,114.24770000000001,67.49448000000001,64.07960000000003,79.92702,120.20119999999997,96.64964,57.95069999999998
screen_768x768_234.png,parkinglot,221.3257,86.66819999999996,181.4889,38.42629999999997,194.2717,94.11030000000005,209.6811,31.422000000000025
screen_768x768_234.png,parkinglot,307.5659,66.88130000000001,266.153,18.376700000000028,279.4612,73.5353,292.8568,11.109699999999975
screen_768x768_234.png,parkinglot,164.1534,100.85209999999995,125.2797,50.15859999999998,138.4126,105.755,153.2967,44.905399999999986
screen_768x768_234.png,parkinglot,57.77607,315.4456,15.57518,267.1158,27.482459999999996,322.3621,46.39405,260.7247
screen_768x768_234.png,parkinglot,194.4468,94.54809999999998,152.6839,44.467700000000036,164.4159,100.32669999999996,180.6134,37.463300000000004
screen_768x768_234.png,parkinglot,89.55785,308.7914,47.53221,260.4619,56.02486999999999,316.4084,80.0145,253.72019999999998
screen_768x768_234.png,parkinglot,137.187,108.20640000000003,96.12437,58.1259,108.73200000000001,113.63480000000004,124.8419,50.85889999999995
screen_768x768_16.png,parkinglot,,,,,,,,
screen_768x768_74.png,parkinglot,471.7286,763.894135,472.6041,701.46858,448.8771,756.80235,506.13699999999994,723.09428
screen_768x768_74.png,parkinglot,448.8771,754.78876,435.0437,692.53828,425.2378,747.69681,470.7655,703.04453
screen_768x768_74.png,parkinglot,371.3049,752.86246,326.7402,704.35778,340.7486,760.04187,360.4482,696.9158
screen_768x768_74.png,parkinglot,423.5742,747.34662,394.594,690.17418,398.7966,747.4341,434.8686,692.80083
screen_768x768_74.png,parkinglot,398.2714,747.25916,360.5358,697.26597,371.9177,752.95008,394.594,690.52437
screen_768x768_74.png,parkinglot,340.8362,759.253899,296.6217,711.97513,310.1926,766.958588,328.0535,704.53301
screen_768x768_64.png,parkinglot,,,,,,,,
screen_768x768_246.png,parkinglot,,,,,,,,
screen_768x768_256.png,parkinglot,,,,,,,,
screen_768x768_120.png,parkinglot,,,,,,,,
screen_768x768_130.png,parkinglot,334.5324,726.68399,294.7831,677.82912,306.7778,733.25052,322.1873,670.38714
screen_768x768_130.png,parkinglot,140.0761,450.5405,156.6238,390.4789,120.0265,433.2049,182.8023,414.2058
screen_768x768_130.png,parkinglot,121.5149,431.1911,122.3903,368.7656,98.66338,424.0993,155.9233,390.3913
screen_768x768_130.png,parkinglot,98.66338,422.0858,84.82996999999999,359.8353,75.02408,414.9938,120.5518,370.3415
screen_768x768_130.png,parkinglot,278.4106,738.4161799999999,238.3111,689.5613,250.3059,747.259,267.72900000000004,684.13293
screen_768x768_130.png,parkinglot,73.3605,414.6436,44.3803,357.4712,48.58289,414.7311,84.6549,360.0978
screen_768x768_130.png,parkinglot,251.4442,745.77068,209.0684,695.69019,223.0767,753.47534,237.6981,690.43689
screen_768x768_130.png,parkinglot,48.057629999999996,414.5562,10.32204,364.56300000000005,21.7039,420.2471,44.3803,357.8214
screen_768x768_130.png,parkinglot,221.3257,752.07433,181.4889,703.8325,194.2717,759.516449,209.6811,696.82819
screen_768x768_130.png,parkinglot,307.5659,732.28745,266.153,683.78291,279.4612,738.9414400000001,292.8568,676.51586
screen_768x768_130.png,parkinglot,194.4468,759.954254,152.6839,709.87376,164.4159,765.732811,180.6134,702.86943
screen_768x768_130.png,parkinglot,360.2729,719.94237,321.66200000000003,671.61292,334.4448,727.47196,349.4165,664.6961
screen_768x768_199.png,parkinglot,,,,,,,,
screen_768x768_189.png,parkinglot,,,,,,,,
screen_768x768_29.png,parkinglot,,,,,,,,
screen_768x768_39.png,parkinglot,,,,,,,,
screen_768x768_90.png,parkinglot,,,,,,,,
screen_768x768_80.png,parkinglot,,,,,,,,
screen_768x768_301.png,parkinglot,,,,,,,,
screen_768x768_311.png,parkinglot,,,,,,,,
screen_768x768_327.png,parkinglot,343.2878,54.36130000000003,389.9536,11.197499999999991,336.4586,25.205799999999954,397.746,39.564700000000016
screen_768x768_337.png,parkinglot,,,,,,,,
screen_768x768_139.png,parkinglot,,,,,,,,
screen_768x768_129.png,parkinglot,422.0858,726.68399,382.3364,677.82912,394.3312,733.25052,409.7407,670.38714
screen_768x768_129.png,parkinglot,227.6295,450.5405,244.1771,390.4789,207.5799,433.2049,270.3557,414.2058
screen_768x768_129.png,parkinglot,46.919309999999996,433.1174,2.004341,385.9261,15.225010000000001,441.6101,34.31154,379.1844
screen_768x768_129.png,parkinglot,209.0682,431.1911,209.9437,368.7656,186.2168,424.0993,243.4767,390.3913
screen_768x768_129.png,parkinglot,186.2168,422.0858,172.3833,359.8353,162.5775,414.9938,208.1052,370.3415
screen_768x768_129.png,parkinglot,365.964,738.4161799999999,325.8645,689.5613,337.8592,747.259,355.2823,684.13293
screen_768x768_129.png,parkinglot,108.6445,420.1595,64.07986,371.6548,78.08821,427.3389,97.7878,364.2128
screen_768x768_129.png,parkinglot,160.9139,414.6436,131.9337,357.4712,136.1363,414.7311,172.2083,360.0978
screen_768x768_129.png,parkinglot,338.9976,745.77068,296.6217,695.69019,310.6301,753.47534,325.2515,690.43689
screen_768x768_129.png,parkinglot,135.611,414.5562,97.87541,364.56300000000005,109.2573,420.2471,131.9337,357.8214
screen_768x768_129.png,parkinglot,78.17583,426.5509,33.96135,379.2721,47.53221,434.2556,65.39312,371.83
screen_768x768_129.png,parkinglot,308.879,752.07433,269.0422,703.8325,281.8251,759.516449,297.2345,696.82819
screen_768x768_129.png,parkinglot,395.1193,732.28745,353.7064,683.78291,367.0145,738.9414400000001,380.4102,676.51586
screen_768x768_129.png,parkinglot,282.0002,759.954254,240.2373,709.87376,251.9693,765.732811,268.1668,702.86943
screen_768x768_129.png,parkinglot,447.8263,719.94237,409.2154,671.61292,421.9981,727.47196,436.9698,664.6961
screen_768x768_180.png,parkinglot,103.2162,109.51980000000003,58.47643000000001,59.702,72.92271,115.64869999999996,89.47036999999999,53.223100000000045
screen_768x768_180.png,parkinglot,509.6393,393.981,469.8899,345.1261,481.8846,400.5475,497.2942,337.6841
screen_768x768_180.png,parkinglot,315.183,117.83749999999998,331.7307,57.77589999999998,295.1334,100.50199999999995,357.9091,81.50279999999998
screen_768x768_180.png,parkinglot,134.4728,100.4144,89.55785,53.223100000000045,102.7785,108.90710000000001,121.865,46.48140000000001
screen_768x768_180.png,parkinglot,479.8709,540.1951,420.8601,518.8321,454.0428,566.1109,441.6102,501.0588
screen_768x768_180.png,parkinglot,296.6217,98.4882,297.4972,36.062599999999975,273.7703,91.39639999999997,331.0302,57.68830000000003
screen_768x768_180.png,parkinglot,273.7703,89.38279999999997,259.9368,27.132299999999987,250.13099999999997,82.29079999999999,295.6587,37.63850000000002
screen_768x768_180.png,parkinglot,226.8417,458.8581,186.6547,408.4273,198.9996,464.6367,213.7086,402.8238
screen_768x768_180.png,parkinglot,453.5175,405.7132,413.418,356.8583,425.4127,414.556,442.8359,351.4299
screen_768x768_180.png,parkinglot,196.19799999999998,87.4565,151.6334,38.95180000000005,165.6417,94.63589999999999,185.3413,31.50980000000004
screen_768x768_180.png,parkinglot,401.5982,603.0585,349.1538,566.7238,364.0379,621.357,369.7288,554.9043
screen_768x768_180.png,parkinglot,248.4674,81.94060000000002,219.4872,24.76819999999998,223.6897,82.0281,259.7617,27.394900000000007
screen_768x768_180.png,parkinglot,363.9504,620.8317999999999,319.2981,572.9401,331.3805,628.1864,347.4027,566.0236
screen_768x768_180.png,parkinglot,297.4972,634.6653,256.1721,586.1605999999999,265.5403,641.9322,285.415,580.1195
screen_768x768_180.png,parkinglot,426.5511,413.0677,384.1752,362.9872,398.1836,420.7724,412.805,357.7339
screen_768x768_180.png,parkinglot,72.0471,115.99890000000005,29.496209999999998,65.7432,43.32962,123.52840000000003,58.73914,59.614400000000046
screen_768x768_180.png,parkinglot,329.9796,627.9236,287.6038,579.5943,297.6724,635.1906,317.2844,573.4655
screen_768x768_180.png,parkinglot,456.3191,564.5349,394.7691,538.8819,426.9889,583.0963,419.5467,520.6708
screen_768x768_180.png,parkinglot,428.3897,583.8842,369.9914,556.8304,401.0729,601.8329,395.8198,537.9188
screen_768x768_180.png,parkinglot,255.997,452.7294,213.9713,402.7364,226.6666,458.8581,243.3893,396.6076
screen_768x768_180.png,parkinglot,223.1645,81.85310000000004,185.4289,31.860000000000014,196.8108,87.54409999999996,219.4872,25.118299999999977
screen_768x768_180.png,parkinglot,165.7294,93.84789999999998,121.5149,46.56910000000005,135.0857,101.55259999999998,152.9466,39.12699999999995
screen_768x768_180.png,parkinglot,283.4887,446.9508,242.6013,396.7827,255.0339,452.9043,271.7565,390.6538
screen_768x768_180.png,parkinglot,396.4326,419.3713,356.5958,371.1295,369.3786,426.8134,384.788,364.1252
screen_768x768_180.png,parkinglot,482.6728,399.5844,441.2599,351.0799,454.56800000000004,406.2384,467.9637,343.8129
screen_768x768_180.png,parkinglot,339.2603,433.5552,300.3865,382.8617,313.5194,438.4582,328.4035,377.6086
screen_768x768_180.png,parkinglot,232.8829,648.1487,190.6821,599.819,202.5893,655.0653,221.5009,593.4277999999999
screen_768x768_180.png,parkinglot,369.5537,427.2513,327.7908,377.1708,339.5228,433.0298,355.7203,370.1664
screen_768x768_180.png,parkinglot,201.889,654.6276,161.264,605.9478,170.8074,661.7194,190.6821,599.9067
screen_768x768_180.png,parkinglot,535.3798,387.2394,496.7689,338.9099,509.5517,394.769,524.5234,331.99300000000005
screen_768x768_180.png,parkinglot,264.6647,641.4946,222.6391,593.1650999999999,231.1317,649.1116,255.1214,586.4233
screen_768x768_180.png,parkinglot,312.2938,440.9096,271.2313,390.8291,283.8389,446.33799999999997,299.9487,383.5621
screen_768x768_190.png,parkinglot,,,,,,,,
screen_768x768_294.png,parkinglot,,,,,,,,
screen_768x768_5.png,parkinglot,,,,,,,,
screen_768x768_345.png,parkinglot,216.4229,494.1418,208.4555,436.0065,189.3688,487.83799999999997,229.3807,440.1216
screen_768x768_345.png,parkinglot,245.4031,500.0958,229.4683,439.6835,215.372,495.5425,256.1722,444.8495
screen_768x768_345.png,parkinglot,273.5077,506.2243,254.7712,445.7247,245.4031,495.893,286.0277,452.55400000000003
screen_768x768_345.png,parkinglot,299.0731,512.7907,286.4655,452.55400000000003,272.5445,505.2611,311.6808,456.9317
screen_768x768_345.png,parkinglot,325.4268,520.8457,313.1694,457.8949,299.5985,512.6158,342.2372,468.051
screen_768x768_345.png,parkinglot,348.0159,529.9513,343.2878,467.5258,324.1138,522.1591,367.3652,482.0596
screen_768x768_345.png,parkinglot,461.6599,587.211,460.7842,522.8592,434.9562,574.8659,486.7878,539.8448
screen_768x768_345.png,parkinglot,490.4651,601.2197,488.36400000000003,538.0063,461.3973,587.8241,515.3302,553.6782000000001
screen_768x768_345.png,parkinglot,519.8828,618.205,516.7312,552.4524,489.8521,603.0581999999999,544.9235,569.7003
screen_768x768_345.png,parkinglot,548.6005,632.2136,546.8495,567.9494,519.6202,619.5184,572.0648,583.0086
screen_768x768_345.png,parkinglot,578.6315,646.9226,575.3044,582.3958,547.7252,633.2642,603.8468,598.3306
screen_768x768_345.png,parkinglot,607.9616,661.1938,604.5471,598.3306,578.3689,648.2357,629.7627,613.8273
screen_768x768_345.png,parkinglot,637.4675,675.63998,633.4397,611.6386,605.9481,662.9447,661.2817,629.0617
screen_768x768_345.png,parkinglot,664.5211,691.57462,662.6825,628.6239,636.2415,677.74134,690.1743,640.3559
screen_768x768_355.png,parkinglot,,,,,,,,
screen_768x768_106.png,parkinglot,,,,,,,,
screen_768x768_116.png,parkinglot,,,,,,,,
screen_768x768_52.png,parkinglot,,,,,,,,
screen_768x768_42.png,parkinglot,,,,,,,,
screen_768x768_260.png,parkinglot,,,,,,,,
screen_768x768_318.png,parkinglot,,,,,,,,
screen_768x768_308.png,parkinglot,,,,,,,,
screen_768x768_202.png,parkinglot,,,,,,,,
screen_768x768_212.png,parkinglot,,,,,,,,
screen_768x768_30.png,parkinglot,,,,,,,,
screen_768x768_20.png,parkinglot,,,,,,,,
screen_768x768_164.png,parkinglot,,,,,,,,
screen_768x768_174.png,parkinglot,628.5366,109.51980000000003,583.7969,59.702,598.2432,115.64869999999996,614.7908,53.223100000000045
screen_768x768_174.png,parkinglot,659.7933,100.4144,614.8783,53.223100000000045,628.0989,108.90710000000001,647.1854,46.48140000000001
screen_768x768_174.png,parkinglot,752.1621,458.8581,711.9751,408.4273,724.3201,464.6367,739.0291,402.8238
screen_768x768_174.png,parkinglot,721.5185,87.4565,676.9539,38.95180000000005,690.9622,94.63589999999999,710.6617,31.50980000000004
screen_768x768_174.png,parkinglot,597.3676,115.99890000000005,554.8167,65.7432,568.65,123.52840000000003,584.0596,59.614400000000046
screen_768x768_174.png,parkinglot,748.4849,81.85310000000004,710.7493,31.860000000000014,722.1312,87.54409999999996,744.8076,25.118299999999977
screen_768x768_174.png,parkinglot,691.0498,93.84789999999998,646.8353,46.56910000000005,660.4061,101.55259999999998,678.2671,39.12699999999995
screen_768x768_174.png,parkinglot,758.2034,648.1487,716.0025,599.819,727.9098,655.0653,746.8214,593.4277999999999
screen_768x768_174.png,parkinglot,727.2094,654.6276,686.5845,605.9478,696.1278,661.7194,716.0025,599.9067
screen_768x768_89.png,parkinglot,,,,,,,,
screen_768x768_99.png,parkinglot,,,,,,,,
screen_768x768_191.png,parkinglot,,,,,,,,
screen_768x768_181.png,parkinglot,422.0858,393.981,382.3364,345.1261,394.3312,400.5475,409.7407,337.6841
screen_768x768_181.png,parkinglot,227.6295,117.83749999999998,244.1771,57.77589999999998,207.5799,100.50199999999995,270.3557,81.50279999999998
screen_768x768_181.png,parkinglot,46.919309999999996,100.4144,2.004341,53.223100000000045,15.225010000000001,108.90710000000001,34.31154,46.48140000000001
screen_768x768_181.png,parkinglot,392.3174,540.1951,333.3066,518.8321,366.4893,566.1109,354.0567,501.0588
screen_768x768_181.png,parkinglot,209.0682,98.4882,209.9437,36.062599999999975,186.2168,91.39639999999997,243.4767,57.68830000000003
screen_768x768_181.png,parkinglot,186.2168,89.38279999999997,172.3833,27.132299999999987,162.5775,82.29079999999999,208.1052,37.63850000000002
screen_768x768_181.png,parkinglot,139.2881,458.8581,99.10119,408.4273,111.4461,464.6367,126.1551,402.8238
screen_768x768_181.png,parkinglot,365.964,405.7132,325.8645,356.8583,337.8592,414.556,355.2823,351.4299
screen_768x768_181.png,parkinglot,108.6445,87.4565,64.07986,38.95180000000005,78.08821,94.63589999999999,97.7878,31.50980000000004
screen_768x768_181.png,parkinglot,314.0447,603.0585,261.6003,566.7238,276.4844,621.357,282.1753,554.9043
screen_768x768_181.png,parkinglot,160.9139,81.94060000000002,131.9337,24.76819999999998,136.1363,82.0281,172.2083,27.394900000000007
screen_768x768_181.png,parkinglot,276.3969,620.8317999999999,231.7446,572.9401,243.827,628.1864,259.8492,566.0236
screen_768x768_181.png,parkinglot,209.9437,634.6653,168.6186,586.1605999999999,177.9868,641.9322,197.8615,580.1195
screen_768x768_181.png,parkinglot,338.9976,413.0677,296.6217,362.9872,310.6301,420.7724,325.2515,357.7339
screen_768x768_181.png,parkinglot,242.4261,627.9236,200.0503,579.5943,210.1189,635.1906,229.7309,573.4655
screen_768x768_181.png,parkinglot,368.7656,564.5349,307.2156,538.8819,339.4353,583.0963,331.9932,520.6708
screen_768x768_181.png,parkinglot,340.8362,583.8842,282.4379,556.8304,313.5194,601.8329,308.2663,537.9188
screen_768x768_181.png,parkinglot,168.4435,452.7294,126.4178,402.7364,139.1131,458.8581,155.8358,396.6076
screen_768x768_181.png,parkinglot,135.611,81.85310000000004,97.87541,31.860000000000014,109.2573,87.54409999999996,131.9337,25.118299999999977
screen_768x768_181.png,parkinglot,78.17583,93.84789999999998,33.96135,46.56910000000005,47.53221,101.55259999999998,65.39312,39.12699999999995
screen_768x768_181.png,parkinglot,195.9352,446.9508,155.0479,396.7827,167.4804,452.9043,184.203,390.6538
screen_768x768_181.png,parkinglot,308.879,419.3713,269.0422,371.1295,281.8251,426.8134,297.2345,364.1252
screen_768x768_181.png,parkinglot,395.1193,399.5844,353.7064,351.0799,367.0145,406.2384,380.4102,343.8129
screen_768x768_181.png,parkinglot,251.7068,433.5552,212.833,382.8617,225.9659,438.4582,240.85,377.6086
screen_768x768_181.png,parkinglot,145.3294,648.1487,103.1285,599.819,115.0358,655.0653,133.9474,593.4277999999999
screen_768x768_181.png,parkinglot,282.0002,427.2513,240.2373,377.1708,251.9693,433.0298,268.1668,370.1664
screen_768x768_181.png,parkinglot,114.3354,654.6276,73.71053,605.9478,83.25386999999999,661.7194,103.1285,599.9067
screen_768x768_181.png,parkinglot,447.8263,387.2394,409.2154,338.9099,421.9981,394.769,436.9698,331.99300000000005
screen_768x768_181.png,parkinglot,177.1112,641.4946,135.0856,593.1650999999999,143.5782,649.1116,167.5678,586.4233
screen_768x768_181.png,parkinglot,224.7403,440.9096,183.6777,390.8291,196.2854,446.33799999999997,212.3952,383.5621
screen_768x768_336.png,parkinglot,,,,,,,,
screen_768x768_326.png,parkinglot,430.8412,54.36130000000003,477.50699999999995,11.197499999999991,424.01199999999994,25.205799999999954,485.2993,39.564700000000016
screen_768x768_128.png,parkinglot,103.2162,442.2228,58.47643000000001,392.405,72.92271,448.3517,89.47036999999999,385.9261
screen_768x768_128.png,parkinglot,509.6393,726.68399,469.8899,677.82912,481.8846,733.25052,497.2942,670.38714
screen_768x768_128.png,parkinglot,315.183,450.5405,331.7307,390.4789,295.1334,433.2049,357.9091,414.2058
screen_768x768_128.png,parkinglot,134.4728,433.1174,89.55785,385.9261,102.7785,441.6101,121.865,379.1844
screen_768x768_128.png,parkinglot,296.6217,431.1911,297.4972,368.7656,273.7703,424.0993,331.0302,390.3913
screen_768x768_128.png,parkinglot,273.7703,422.0858,259.9368,359.8353,250.13099999999997,414.9938,295.6587,370.3415
screen_768x768_128.png,parkinglot,453.5175,738.4161799999999,413.418,689.5613,425.4127,747.259,442.8359,684.13293
screen_768x768_128.png,parkinglot,196.19799999999998,420.1595,151.6334,371.6548,165.6417,427.3389,185.3413,364.2128
screen_768x768_128.png,parkinglot,248.4674,414.6436,219.4872,357.4712,223.6897,414.7311,259.7617,360.0978
screen_768x768_128.png,parkinglot,426.5511,745.77068,384.1752,695.69019,398.1836,753.47534,412.805,690.43689
screen_768x768_128.png,parkinglot,72.0471,448.7019,29.496209999999998,398.4461,43.32962,456.2315,58.73914,392.3174
screen_768x768_128.png,parkinglot,223.1645,414.5562,185.4289,364.56300000000005,196.8108,420.2471,219.4872,357.8214
screen_768x768_128.png,parkinglot,165.7294,426.5509,121.5149,379.2721,135.0857,434.2556,152.9466,371.83
screen_768x768_128.png,parkinglot,396.4326,752.07433,356.5958,703.8325,369.3786,759.516449,384.788,696.82819
screen_768x768_128.png,parkinglot,482.6728,732.28745,441.2599,683.78291,454.56800000000004,738.9414400000001,467.9637,676.51586
screen_768x768_128.png,parkinglot,369.5537,759.954254,327.7908,709.87376,339.5228,765.732811,355.7203,702.86943
screen_768x768_128.png,parkinglot,535.3798,719.94237,496.7689,671.61292,509.5517,727.47196,524.5234,664.6961
screen_768x768_138.png,parkinglot,,,,,,,,
screen_768x768_4.png,parkinglot,,,,,,,,
screen_768x768_354.png,parkinglot,,,,,,,,
screen_768x768_344.png,parkinglot,303.9762,494.1418,296.0089,436.0065,276.9222,487.83799999999997,316.9341,440.1216
screen_768x768_344.png,parkinglot,332.9565,500.0958,317.0217,439.6835,302.9254,495.5425,343.7256,444.8495
screen_768x768_344.png,parkinglot,361.061,506.2243,342.3246,445.7247,332.9565,495.893,373.5811,452.55400000000003
screen_768x768_344.png,parkinglot,386.6265,512.7907,374.0189,452.55400000000003,360.0978,505.2611,399.2341,456.9317
screen_768x768_344.png,parkinglot,412.9802,520.8457,400.7227,457.8949,387.1519,512.6158,429.7906,468.051
screen_768x768_344.png,parkinglot,435.5693,529.9513,430.8411,467.5258,411.6671,522.1591,454.9185,482.0596
screen_768x768_344.png,parkinglot,549.2132,587.211,548.3376,522.8592,522.5096,574.8659,574.3412,539.8448
screen_768x768_344.png,parkinglot,578.0184,601.2197,575.9174,538.0063,548.9507,587.8241,602.8835,553.6782000000001
screen_768x768_344.png,parkinglot,607.4362,618.205,604.2845,552.4524,577.4054,603.0581999999999,632.4768,569.7003
screen_768x768_344.png,parkinglot,636.1538,632.2136,634.403,567.9494,607.1736,619.5184,659.6182,583.0086
screen_768x768_344.png,parkinglot,666.1848,646.9226,662.8577,582.3958,635.2785,633.2642,691.4001,598.3306
screen_768x768_344.png,parkinglot,695.515,661.1938,692.1005,598.3306,665.9222,648.2357,717.316,613.8273
screen_768x768_344.png,parkinglot,725.0209,675.63998,720.993,611.6386,693.5015,662.9447,748.8351,629.0617
screen_768x768_295.png,parkinglot,,,,,,,,
screen_768x768_285.png,parkinglot,,,,,,,,
screen_768x768_117.png,parkinglot,,,,,,,,
screen_768x768_107.png,parkinglot,,,,,,,,
screen_768x768_309.png,parkinglot,,,,,,,,
screen_768x768_319.png,parkinglot,,,,,,,,
screen_768x768_261.png,parkinglot,,,,,,,,
screen_768x768_43.png,parkinglot,,,,,,,,
screen_768x768_53.png,parkinglot,,,,,,,,
screen_768x768_98.png,parkinglot,,,,,,,,
screen_768x768_88.png,parkinglot,,,,,,,,
screen_768x768_21.png,parkinglot,,,,,,,,
screen_768x768_31.png,parkinglot,,,,,,,,
screen_768x768_213.png,parkinglot,,,,,,,,
screen_768x768_203.png,parkinglot,,,,,,,,
screen_768x768_175.png,parkinglot,540.9832,109.51980000000003,496.2435,59.702,510.6898,115.64869999999996,527.2374,53.223100000000045
screen_768x768_175.png,parkinglot,572.2399,100.4144,527.325,53.223100000000045,540.5456,108.90710000000001,559.6321,46.48140000000001
screen_768x768_175.png,parkinglot,711.5374,89.38279999999997,697.7039,27.132299999999987,687.8981,82.29079999999999,733.4258,37.63850000000002
screen_768x768_175.png,parkinglot,664.6088,458.8581,624.4218,408.4273,636.7667,464.6367,651.4757,402.8238
screen_768x768_175.png,parkinglot,633.9651,87.4565,589.4005,38.95180000000005,603.4088,94.63589999999999,623.1084,31.50980000000004
screen_768x768_175.png,parkinglot,686.2344,81.94060000000002,657.2543,24.76819999999998,661.4569,82.0281,697.5288,27.394900000000007
screen_768x768_175.png,parkinglot,735.2643,634.6653,693.9391,586.1605999999999,703.3074,641.9322,723.1821,580.1195
screen_768x768_175.png,parkinglot,509.8142,115.99890000000005,467.2633,65.7432,481.0967,123.52840000000003,496.5062,59.614400000000046
screen_768x768_175.png,parkinglot,767.7467,627.9236,725.3709,579.5943,735.4395,635.1906,755.0515,573.4655
screen_768x768_175.png,parkinglot,693.7639999999999,452.7294,651.7384,402.7364,664.4337,458.8581,681.1564,396.6076
screen_768x768_175.png,parkinglot,660.9315,81.85310000000004,623.196,31.860000000000014,634.5779,87.54409999999996,657.2543,25.118299999999977
screen_768x768_175.png,parkinglot,603.4964,93.84789999999998,559.2819999999999,46.56910000000005,572.8528,101.55259999999998,590.7137,39.12699999999995
screen_768x768_175.png,parkinglot,721.2557,446.9508,680.3685,396.7827,692.801,452.9043,709.5236,390.6538
screen_768x768_175.png,parkinglot,670.65,648.1487,628.4492,599.819,640.3564,655.0653,659.2681,593.4277999999999
screen_768x768_175.png,parkinglot,639.6561,654.6276,599.0311,605.9478,608.5745,661.7194,628.4492,599.9067
screen_768x768_175.png,parkinglot,702.4318,641.4946,660.4061,593.1650999999999,668.8988,649.1116,692.8884,586.4233
screen_768x768_175.png,parkinglot,750.0609,440.9096,708.9983,390.8291,721.6060000000001,446.33799999999997,737.7158,383.5621
screen_768x768_165.png,parkinglot,,,,,,,,
screen_768x768_153.png,parkinglot,,,,,,,,
screen_768x768_143.png,parkinglot,,,,,,,,
screen_768x768_17.png,parkinglot,,,,,,,,
screen_768x768_235.png,parkinglot,246.979,61.27779999999996,207.2297,12.423000000000002,219.2244,67.84439999999995,234.63400000000001,4.981000000000108
screen_768x768_235.png,parkinglot,217.2107,207.4919,158.1999,186.12900000000002,191.3825,233.40769999999998,178.95,168.35569999999996
screen_768x768_235.png,parkinglot,190.8573,73.00999999999999,150.7578,24.155200000000036,162.7525,81.8528,180.1756,18.726800000000026
screen_768x768_235.png,parkinglot,138.938,270.3553,86.49355,234.02059999999994,101.3776,288.6539,107.0686,222.20119999999997
screen_768x768_235.png,parkinglot,101.2902,288.1286,56.63791,240.2369,68.72026,295.4832,84.74252,233.32039999999995
screen_768x768_235.png,parkinglot,163.8908,80.36450000000002,121.515,30.283999999999992,135.5234,88.06920000000002,150.1447,25.0308
screen_768x768_235.png,parkinglot,67.31940999999999,295.2204,24.94359,246.89110000000005,35.012190000000004,302.4874,54.624159999999996,240.76229999999998
screen_768x768_235.png,parkinglot,193.6589,231.83180000000004,132.1089,206.17870000000005,164.3286,250.39319999999998,156.8865,187.96770000000004
screen_768x768_235.png,parkinglot,165.7295,251.18100000000004,107.3311,224.12720000000002,138.4127,269.1297,133.1596,205.2156
screen_768x768_235.png,parkinglot,133.7723,86.66819999999996,93.93553,38.42629999999997,106.7184,94.11030000000005,122.1278,31.422000000000025
screen_768x768_235.png,parkinglot,220.0126,66.88130000000001,178.5997,18.376700000000028,191.9078,73.5353,205.3034,11.109699999999975
screen_768x768_235.png,parkinglot,76.60004,100.85209999999995,37.72632,50.15859999999998,50.859190000000005,105.755,65.74329,44.905399999999986
screen_768x768_235.png,parkinglot,106.8935,94.54809999999998,65.13056999999999,44.467700000000036,76.86259,100.32669999999996,93.06008,37.463300000000004
screen_768x768_235.png,parkinglot,49.63358,108.20640000000003,8.571007,58.1259,21.178639999999998,113.63480000000004,37.288509999999995,50.85889999999995
screen_768x768_188.png,parkinglot,,,,,,,,
screen_768x768_198.png,parkinglot,,,,,,,,
screen_768x768_257.png,parkinglot,,,,,,,,
screen_768x768_247.png,parkinglot,,,,,,,,
screen_768x768_65.png,parkinglot,,,,,,,,
screen_768x768_75.png,parkinglot,384.1751,763.894135,385.0505,701.46858,361.3236,756.80235,418.5835,723.09428
screen_768x768_75.png,parkinglot,361.3236,754.78876,347.4902,692.53828,337.6843,747.69681,383.212,703.04453
screen_768x768_75.png,parkinglot,283.7514,752.86246,239.1867,704.35778,253.1951,760.04187,272.8947,696.9158
screen_768x768_75.png,parkinglot,336.0208,747.34662,307.0405,690.17418,311.2431,747.4341,347.3151,692.80083
screen_768x768_75.png,parkinglot,310.7178,747.25916,272.9823,697.26597,284.3641,752.95008,307.0405,690.52437
